                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                 M_center                                 R_center                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     103                                      399                  1.0000000000000000E+000                  2.0000000000000000E-002                  2.0000000000000000E+003                  7.7543280451424266E+001                  5.9676286587872103E+028                  1.4176892920327396E+009                  1.3146311700692179E+003                  1.9583798160990518E-004                  2.6977007495833544E-001                  3.0479566727347169E+000                  7.4000000000000021E-001                  2.5540830215261673E-005                  2.3997445916978472E-001                  3.4468833607861548E-003                  1.0103427409336070E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  9.5488983680546119E-004                  0.0000000000000000E+000                  6.8440955102370949E-004                  2.3622146135675724E-008                  2.2194704305074307E-004                  3.1879458018739805E-006                  9.3444354284112688E-007                  8.6758415053814792E-006                  1.9283927429970020E-006                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5380688418703052E+004                  4.0644029060421861E+005                  4.8759174750255104E+010                  5.2160696483823180E-023                  5.2160696483823180E-023                  0.0000000000000000E+000                  2.0876471106282840E-024                  5.0000000000000000E+001                  1.0000000000000000E+003                  6.3115200000000000E+010                               "r22.05.1"                               "gfortran"                                 "10.2.0"                   "x86_64-macos-21.11.1"                                 "CRMATH"                               "20220526"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                 tri_alfa 
                                       1                  9.5488983680546119E-004                 -5.6900622738933460E-001                  3.4459428536744485E+000                 -4.8392936407368898E+000                  6.1736770975044806E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.3898278218295788E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.5488983680453636E-004                 -5.6900622805339840E-001                  3.4459428713695113E+000                 -4.8392935311812453E+000                  6.1736772280646175E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.3898284268552461E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.5488983679991191E-004                 -5.6900623137372741E-001                  3.4459429008612674E+000                 -4.8392933485885710E+000                  6.1736774456647616E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.3898294352313371E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.5488983679528757E-004                 -5.6900623469405343E-001                  3.4459429524718139E+000                 -4.8392930290516052E+000                  6.1736778264647709E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.3898311998893337E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.5488983678372651E-004                 -5.6900624299486247E-001                  3.4459430262010722E+000                 -4.8392925725706570E+000                  6.1736783704642395E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.3898337208292101E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.5488983677216566E-004                 -5.6900625129566362E-001                  3.4459431367948135E+000                 -4.8392918878502806E+000                  6.1736791864622331E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.3898375022382426E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.5488983674904353E-004                 -5.6900626789724140E-001                  3.4459433579817178E+000                 -4.8392905184132093E+000                  6.1736808184538674E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.3898450650539643E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.5488983670279971E-004                 -5.6900630110029826E-001                  3.4459438033198166E+000                 -4.8392877611867444E+000                  6.1736841043082267E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.3898602921101662E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.5488983660938160E-004                 -5.6900636817399952E-001                  3.4459443990756036E+000                 -4.8392840726690434E+000                  6.1736885000035953E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.3898806624664191E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  9.5488983651596348E-004                 -5.6900643524716543E-001                  3.4459454416368773E+000                 -4.8392776178524999E+000                  6.1736961923681903E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.3899163105144670E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  9.5488983628241831E-004                 -5.6900660292771787E-001                  3.4459469309722612E+000                 -4.8392683968607813E+000                  6.1737071812410900E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.3899672362561575E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  9.5488983604887293E-004                 -5.6900677060490679E-001                  3.4459491649154796E+000                 -4.8392545658006370E+000                  6.1737236640545685E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.3900436245461689E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  9.5488983558178237E-004                 -5.6900710594918302E-001                  3.4459536325663396E+000                 -4.8392269051833372E+000                  6.1737566279067080E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.3901964001620009E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  9.5488983464760114E-004                 -5.6900777659735580E-001                  3.4459610177197724E+000                 -4.8391811809174836E+000                  6.1738111185867570E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.3904489666961165E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  9.5488983326520000E-004                 -5.6900876892342533E-001                  3.4459698304381621E+000                 -4.8391266165600753E+000                  6.1738761439440024E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.3907503981167915E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  9.5488983188279897E-004                 -5.6900976113163260E-001                  3.4459830474205080E+000                 -4.8390447849883467E+000                  6.1739736646194414E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.3912025339529646E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  9.5488982911799670E-004                 -5.6901174519456299E-001                  3.4460094731429782E+000                 -4.8388811744407993E+000                  6.1741686438618242E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.3921067718695739E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  9.5488982358839258E-004                 -5.6901571190732947E-001                  3.4460703178502432E+000                 -4.8385044984327763E+000                  6.1746175472987046E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.3941898759609018E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  9.5488981000820515E-004                 -5.6902544579531855E-001                  3.4461588461205821E+000                 -4.8379562466864643E+000                  6.1752708902686750E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.3972250806603767E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  9.5488979574280043E-004                 -5.6903565863112604E-001                  3.4463016486509210E+000                 -4.8370721373131031E+000                  6.1763245297251625E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4021277659099584E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  9.5488976501779293E-004                 -5.6905761287019219E-001                  3.4466243484218468E+000                 -4.8350749715431398E+000                  6.1787048340061359E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4132397290062199E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  9.5488969372169369E-004                 -5.6910833576247133E-001                  3.4471204366988606E+000                 -4.8320003398556883E+000                  6.1823685067906426E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4304473093554603E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  9.5488960696793685E-004                 -5.6916964415721738E-001                  3.4477183236522628E+000                 -4.8282920439942805E+000                  6.1867868100102976E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4513648786023518E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  9.5488950144381464E-004                 -5.6924361797414913E-001                  3.4484372913522203E+000                 -4.8238290141516629E+000                  6.1921037510513948E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4767789923639114E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  9.5488937313361081E-004                 -5.6933269567931566E-001                  3.4492996532437266E+000                 -4.8184708259446403E+000                  6.1984863088269160E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.5076393727987618E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  9.5488921717064778E-004                 -5.6943971575610064E-001                  3.4503309858233231E+000                 -4.8120561713517098E+000                  6.2061262594847459E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.5450914905148093E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  9.5488902765862875E-004                 -5.6956795435622909E-001                  3.4515602743147604E+000                 -4.8044019136664362E+000                  6.2152413517590670E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.5905150378067995E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  9.5488879745598328E-004                 -5.6972115486754316E-001                  3.4534812458013158E+000                 -4.7924761526709174E+000                  6.2294515881945864E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.6629113757780167E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  9.5488835645275727E-004                 -5.7000712759652361E-001                  3.4557203267798662E+000                 -4.7784472992509990E+000                  6.2461436773877974E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.7506737383416119E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  9.5488798260166742E-004                 -5.7024227183881648E-001                  3.4579174497198091E+000                 -4.7647086485079218E+000                  6.2624973956544370E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.8394286655068667E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  9.5488752895426892E-004                 -5.7051921049354182E-001                  3.4604794261259522E+000                 -4.7486608298946846E+000                  6.2815939281240629E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.9467412755117708E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  9.5488697860535317E-004                 -5.7084366777062523E-001                  3.4625961437771915E+000                 -4.7352706326929841E+000                  6.2975000478454506E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  3.0393858430011715E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  9.5488666092397229E-004                 -5.7102558783322710E-001                  3.4641810102600403E+000                 -4.7252873371391004E+000                  6.3093675841095616E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  3.1103527500633012E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  9.5488631106160156E-004                 -5.7122163913330470E-001                  3.4658779658633740E+000                 -4.7145776068416740E+000                  6.3220951225564308E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  3.1883305847395744E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  9.5488592576864993E-004                 -5.7143258174154898E-001                  3.4676907760055662E+000                 -4.7031105311841737E+000                  6.3357189605420023E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  3.2739955747147758E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      36                  9.5488550146529641E-004                 -5.7165917079622819E-001                  3.4707333912784364E+000                 -4.6840008644208897E+000                  6.3584566302325056E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  3.4219098563046031E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      37                  9.5488451965189207E-004                 -5.7216218005239139E-001                  3.4738533218236483E+000                 -4.6638784828677942E+000                  6.3822984457090195E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  3.5849072925227691E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  9.5488395301296771E-004                 -5.7244008902695120E-001                  3.4761533621677585E+000                 -4.6491016536782066E+000                  6.3998239510564074E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  3.7095385914189460E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  9.5488332902337117E-004                 -5.7273647532402006E-001                  3.4779279686429008E+000                 -4.6375639769959678E+000                  6.4134837417960116E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  3.8098614451638850E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  9.5488299373250578E-004                 -5.7289180070928103E-001                  3.4798346765786947E+000                 -4.6252693599178372E+000                  6.4280653809607040E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  3.9197605237465663E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  9.5488227266819791E-004                 -5.7321705339857987E-001                  3.4817432951967926E+000                 -4.6127234293296109E+000                  6.4429017103571553E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  4.0351820812639579E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      42                  9.5488188522381155E-004                 -5.7338713346042791E-001                  3.4830751493034722E+000                 -4.6039855901942621E+000                  6.4532416350687987E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  4.1175759843929612E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  9.5488147865607060E-004                 -5.7356226199801297E-001                  3.4851663458233308E+000                 -4.5903039161229575E+000                  6.4694452585809978E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  4.2499883929775859E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  9.5488060434429603E-004                 -5.7392787335561923E-001                  3.4872477136835447E+000                 -4.5763832081804070E+000                  6.4858765300401160E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  4.3890956466952559E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  9.5488013458132977E-004                 -5.7411848342334926E-001                  3.4886958875560743E+000                 -4.5667173470997708E+000                  6.4972944222462221E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  4.4883607756676103E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  9.5487964165277275E-004                 -5.7431435205703740E-001                  3.4909632960841126E+000                 -4.5516321122030385E+000                  6.5151335227655904E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  4.6477968015694124E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
