                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      75                                      447                  1.0000000000000000E+000                  2.0000000000000000E-002                  4.3407318465677669E+001                  7.2345614109462781E+000                  1.2888322121239644E+003                  1.9098565689878736E-004                  2.7717928700525191E-001                  3.0432222405731935E+000                  7.4000000000000021E-001                  2.5540830215261673E-005                  2.3997445916978472E-001                  3.4468833607861548E-003                  1.0103427409336070E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  9.5488983680546119E-004                  0.0000000000000000E+000                  7.0661847923604148E-004                  2.4388679196127218E-008                  2.2914917215411453E-004                  3.2913938898685519E-006                  9.6476601500767404E-007                  8.9573705122259610E-006                  1.9909686318494350E-006                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7263032208471152E+004                  4.0562613019651081E+005                  4.9997986880842262E+010                  4.9398933644341452E-023                  4.9398933644341452E-023                  0.0000000000000000E+000                  1.9770478065501141E-024                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.3698307932124696E+009                               "r22.05.1"                               "gfortran"                                 "10.2.0"                   "x86_64-macos-21.11.1"                                 "CRMATH"                               "20220526"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                 tri_alfa 
                                       1                  9.5488983680546119E-004                 -5.5723922671327120E-001                  3.4432455369336665E+000                 -4.8366870674001401E+000                  6.1729088052133632E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4042662475546958E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.5488983680450633E-004                 -5.5723922734158060E-001                  3.4432455431746090E+000                 -4.8366870293299344E+000                  6.1729088506505185E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4042664590714309E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.5488983680331273E-004                 -5.5723922812696436E-001                  3.4432455570433684E+000                 -4.8366869447294922E+000                  6.1729089516219533E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4042669291086049E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.5488983679973194E-004                 -5.5723923048311730E-001                  3.4432455813136889E+000                 -4.8366867966787543E+000                  6.1729091283219182E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4042677516736791E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.5488983679495743E-004                 -5.5723923362465544E-001                  3.4432456298543053E+000                 -4.8366865005774633E+000                  6.1729094817216374E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4042693968036441E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.5488983678302124E-004                 -5.5723924147849013E-001                  3.4432456991979614E+000                 -4.8366860775759815E+000                  6.1729099865779213E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4042717469892509E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.5488983677108515E-004                 -5.5723924933232016E-001                  3.4432458032133146E+000                 -4.8366854430746589E+000                  6.1729107438612987E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4042752722669768E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.5488983674721297E-004                 -5.5723926503995713E-001                  3.4432460112435086E+000                 -4.8366841740751623E+000                  6.1729122584243159E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4042823228204641E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.5488983669946850E-004                 -5.5723929645514303E-001                  3.4432464300919867E+000                 -4.8366816190688038E+000                  6.1729153078489105E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4042965184830948E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  9.5488983660301885E-004                 -5.5723935991718487E-001                  3.4432469904113234E+000                 -4.8366782010717442E+000                  6.1729193872596806E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4043155090693239E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  9.5488983650656941E-004                 -5.5723942337875620E-001                  3.4432479709600896E+000                 -4.8366722196535612E+000                  6.1729265261404986E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4043487425307950E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  9.5488983626544567E-004                 -5.5723958203062085E-001                  3.4432493717104347E+000                 -4.8366636749197927E+000                  6.1729367243530051E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4043962188727506E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  9.5488983602432182E-004                 -5.5723974067953830E-001                  3.4432514727828378E+000                 -4.8366508581853900E+000                  6.1729520212451092E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4044674331114702E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  9.5488983554207433E-004                 -5.5724005796852938E-001                  3.4432556747185878E+000                 -4.8366252260036777E+000                  6.1729826135024126E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4046098607756853E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  9.5488983457757892E-004                 -5.5724069251114772E-001                  3.4432626206780315E+000                 -4.8365828545323515E+000                  6.1730331841826311E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4048453204329976E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  9.5488983315031935E-004                 -5.5724163142051608E-001                  3.4432709093762899E+000                 -4.8365322906961037E+000                  6.1730935322545264E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4051263355579371E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  9.5488983172305978E-004                 -5.5724257022666590E-001                  3.4432833405643413E+000                 -4.8364564577648244E+000                  6.1731840394243624E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4055478486419128E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  9.5488982886854042E-004                 -5.5724444752939628E-001                  3.4433081956256335E+000                 -4.8363048369476633E+000                  6.1733650003261697E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4063908463356734E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
