                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      60                                      447                  1.0000000000000000E+000                  2.0000000000000000E-002                  2.8173257176583335E+000                  4.6956261960972223E-001                  1.2888668303062443E+003                  1.9105953071163519E-004                  2.7721799628856569E-001                  3.0427728092352511E+000                  7.4000000000000021E-001                  2.5540830215261673E-005                  2.3997445916978472E-001                  3.4468833607861548E-003                  1.0103427409336070E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  9.5488983680546119E-004                  0.0000000000000000E+000                  7.0661847923604148E-004                  2.4388679196127218E-008                  2.2914917215411453E-004                  3.2913938898685519E-006                  9.6476601500767404E-007                  8.9573705122259610E-006                  1.9909686318494350E-006                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7272933283677739E+004                  4.0541267585395306E+005                  4.9978654990347992E+010                  4.9382287037182110E-023                  4.9382287037182104E-023                  0.0000000000000000E+000                  1.9763813975336551E-024                  5.0000000000000000E+001                  1.0000000000000000E+003                  8.8908038067574620E+007                               "r22.05.1"                               "gfortran"                                 "10.2.0"                   "x86_64-macos-21.11.1"                                 "CRMATH"                               "20220526"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                 tri_alfa 
                                       1                  9.5488983680546119E-004                 -5.5717857984981956E-001                  3.4432523972248728E+000                 -4.8368075815048570E+000                  6.1727978647346822E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4035967688122426E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.5488983680450633E-004                 -5.5717858047803792E-001                  3.4432524034633576E+000                 -4.8368075434458380E+000                  6.1727979101580663E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4035969802078411E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.5488983680331273E-004                 -5.5717858126331221E-001                  3.4432524173266557E+000                 -4.8368074588702541E+000                  6.1727980110989007E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4035974499758299E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.5488983679973194E-004                 -5.5717858361913031E-001                  3.4432524415874184E+000                 -4.8368073108630290E+000                  6.1727981877453066E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4035982720697688E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.5488983679495743E-004                 -5.5717858676022414E-001                  3.4432524901089190E+000                 -4.8368070148487474E+000                  6.1727985410379231E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4035999162575512E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.5488983678302124E-004                 -5.5717859461294938E-001                  3.4432525594252663E+000                 -4.8368065919715724E+000                  6.1727990457411908E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4036022650971446E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.5488983677108515E-004                 -5.5717860246566697E-001                  3.4432526633996572E+000                 -4.8368059576567086E+000                  6.1727998027950477E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4036057883558539E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.5488983674721297E-004                 -5.5717861817108361E-001                  3.4432528713479273E+000                 -4.8368046890301244E+000                  6.1728013168990312E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4036128348713286E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.5488983669946850E-004                 -5.5717864958182606E-001                  3.4432532900314596E+000                 -4.8368021347745849E+000                  6.1728043653994105E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4036270224037764E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  9.5488983660301885E-004                 -5.5717871303489430E-001                  3.4432538501301400E+000                 -4.8367987177819369E+000                  6.1728084435738086E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4036460021136673E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  9.5488983650656941E-004                 -5.5717877648749026E-001                  3.4432548302927644E+000                 -4.8367927381214342E+000                  6.1728155802910223E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4036792165415684E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  9.5488983626544567E-004                 -5.5717893511691763E-001                  3.4432562304915049E+000                 -4.8367841958985469E+000                  6.1728257754127895E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4037266656927549E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  9.5488983602432182E-004                 -5.5717909374340113E-001                  3.4432583307365383E+000                 -4.8367713829302499E+000                  6.1728410676690437E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4037978391455586E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  9.5488983554207433E-004                 -5.5717941098752544E-001                  3.4432625310177043E+000                 -4.8367457582800002E+000                  6.1728716506555878E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4039401852386072E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  9.5488983457757892E-004                 -5.5718004544042588E-001                  3.4432694742422876E+000                 -4.8367033992575585E+000                  6.1729222060121165E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4041755100438846E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  9.5488983315031935E-004                 -5.5718098421707041E-001                  3.4432777596774087E+000                 -4.8366528502754553E+000                  6.1729825357998935E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4044563642268063E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  9.5488983172305978E-004                 -5.5718192289053792E-001                  3.4432901859721197E+000                 -4.8365770396178887E+000                  6.1730730155527214E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4048776359058720E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  9.5488982886854042E-004                 -5.5718379992804901E-001                  3.4433150312521055E+000                 -4.8364254633218149E+000                  6.1732539216533802E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4057201508136886E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  9.5488982315950182E-004                 -5.5718755276603182E-001                  3.4433722390758081E+000                 -4.8360764743756803E+000                  6.1736704457560707E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002                  2.4076610796275623E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
